,GEO.id,GEO.id2,GEO.display-label,P1-D001,P3-D001,P3-D002,P3-D003,P3-D004,P3-D005,P3-D006,P3-D007,P3-D008,P4-D001,P4-D002,P4-D003,H1-D001,H3-D001,H3-D002,H3-D003,H4-D001,H4-D002,H4-D003,H4-D004,H5-D001,H5-D002,H5-D003,H5-D004,H5-D005,H5-D006,H5-D007,H5-D008,tract,county,state,pct_rent,pct_black,pct_asian,pct_white,pct_hisp,pct_vacant
5,1400000US21001970500,21001970500,"Census Tract 9705, Adair County, Kentucky",2457,2457,2402,16,2,5,0,3,29,2457,2438,19,1162,1162,957,205,957,444,341,172,205,13,2,18,6,60,2,104,Census Tract 9705, Adair County, Kentucky,17.972831765935215,0.6512006512006512,0.20350020350020348,97.76149776149776,0.7733007733007733,17.64199655765921
6,1400000US21001970600,21001970600,"Census Tract 9706, Adair County, Kentucky",1403,1403,1366,9,0,0,0,9,19,1403,1385,18,686,686,591,95,591,259,232,100,95,8,2,4,0,26,1,54,Census Tract 9706, Adair County, Kentucky,16.920473773265652,0.6414825374198148,0.0,97.36279401282964,1.2829650748396295,13.848396501457728
7,1400000US21003920100,21003920100,"Census Tract 9201, Allen County, Kentucky",3185,3185,3114,16,8,4,0,9,34,3185,3150,35,1778,1778,1288,490,1288,665,428,195,490,19,0,28,2,343,2,96,Census Tract 9201, Allen County, Kentucky,15.13975155279503,0.5023547880690737,0.12558869701726844,97.77080062794349,1.098901098901099,27.559055118110237
8,1400000US21003920200,21003920200,"Census Tract 9202, Allen County, Kentucky",2703,2703,2645,6,11,8,0,4,29,2703,2663,40,1051,1051,923,128,923,472,310,141,128,9,3,25,24,14,0,53,Census Tract 9202, Allen County, Kentucky,15.276273022751896,0.22197558268590456,0.2959674435812061,97.85423603403626,1.4798372179060304,12.178877259752618
9,1400000US21003920300,21003920300,"Census Tract 9203, Allen County, Kentucky",4685,4685,4473,83,19,12,0,16,82,4685,4630,55,2161,2161,1961,200,1961,789,492,680,200,44,3,41,14,12,0,86,Census Tract 9203, Allen County, Kentucky,34.676185619581844,1.7716115261472785,0.256136606189968,95.47491995731056,1.1739594450373532,9.254974548819991
10,1400000US21003920400,21003920400,"Census Tract 9204, Allen County, Kentucky",4492,4492,4363,42,12,2,0,19,54,4492,4407,85,2098,2098,1797,301,1797,781,526,490,301,46,3,50,22,77,0,103,Census Tract 9204, Allen County, Kentucky,27.267668336115747,0.9349955476402494,0.04452359750667854,97.12822796081923,1.8922528940338381,14.34699714013346
11,1400000US21003920500,21003920500,"Census Tract 9205, Allen County, Kentucky",1600,1600,1543,11,2,3,0,24,17,1600,1547,53,749,749,621,128,621,259,235,127,128,7,1,8,5,37,5,65,Census Tract 9205, Allen County, Kentucky,20.45088566827697,0.6875,0.1875,96.4375,3.3125,17.089452603471294
12,1400000US21003920600,21003920600,"Census Tract 9206, Allen County, Kentucky",3291,3291,3224,6,6,2,0,12,41,3291,3262,29,1470,1470,1258,212,1258,591,402,265,212,36,2,21,34,18,1,100,Census Tract 9206, Allen County, Kentucky,21.065182829888712,0.18231540565177756,0.060771801883925856,97.96414463688848,0.881191127316925,14.421768707482993
13,1400000US21005950100,21005950100,"Census Tract 9501, Anderson County, Kentucky",8164,8164,7647,292,5,38,3,75,104,8164,8030,134,3415,3415,3139,276,3139,1807,510,822,276,75,6,65,15,12,0,103,Census Tract 9501, Anderson County, Kentucky,26.186683657215674,3.576678098971093,0.46545810877021065,93.66731994120529,1.6413522782949534,8.08199121522694
14,1400000US21005950201,21005950201,"Census Tract 9502.01, Anderson County, Kentucky",5372,5372,5120,81,12,50,2,25,82,5372,5293,79,2369,2369,2189,180,2189,1000,405,784,180,74,3,27,9,10,0,57,Census Tract 9502.01, Anderson County, Kentucky,35.81544084056647,1.507818317200298,0.9307520476545048,95.3090096798213,1.4705882352941175,7.598142676234698
15,1400000US21005950202,21005950202,"Census Tract 9502.02, Anderson County, Kentucky",3651,3651,3536,42,7,12,0,15,39,3651,3607,44,1493,1493,1411,82,1411,811,332,268,82,22,1,15,3,7,0,34,Census Tract 9502.02, Anderson County, Kentucky,18.993621545003545,1.1503697617091209,0.3286770747740345,96.8501780334155,1.2051492741714598,5.492297387809779
16,1400000US21005950300,21005950300,"Census Tract 9503, Anderson County, Kentucky",1969,1969,1934,10,1,2,0,7,15,1969,1949,20,839,839,755,84,755,490,183,82,84,11,1,25,9,15,0,23,Census Tract 9503, Anderson County, Kentucky,10.860927152317881,0.5078720162519045,0.10157440325038089,98.22244794311833,1.015744032503809,10.011918951132301
17,1400000US21005950400,21005950400,"Census Tract 9504, Anderson County, Kentucky",2265,2265,2221,8,6,3,0,3,24,2265,2254,11,1011,1011,875,136,875,547,217,111,136,11,0,39,9,39,0,38,Census Tract 9504, Anderson County, Kentucky,12.685714285714287,0.35320088300220753,0.13245033112582782,98.05739514348785,0.4856512141280353,13.452027695351138
18,1400000US21007950100,21007950100,"Census Tract 9501, Ballard County, Kentucky",4259,4259,4024,145,8,11,0,6,65,4259,4217,42,1989,1989,1757,232,1757,752,616,389,232,36,2,19,11,32,0,132,Census Tract 9501, Ballard County, Kentucky,22.140011383039273,3.4045550598732097,0.2582765907490021,94.48227283399859,0.9861469828598263,11.664152840623428
19,1400000US21007950200,21007950200,"Census Tract 9502, Ballard County, Kentucky",1494,1494,1416,35,2,2,0,3,36,1494,1484,10,715,715,632,83,632,253,237,142,83,9,1,7,6,22,0,38,Census Tract 9502, Ballard County, Kentucky,22.468354430379748,2.3427041499330654,0.13386880856760375,94.77911646586345,0.6693440428380187,11.608391608391608
20,1400000US21007950300,21007950300,"Census Tract 9503, Ballard County, Kentucky",2496,2496,2368,58,4,2,1,12,51,2496,2458,38,1181,1181,1008,173,1008,431,381,196,173,17,4,14,7,15,0,116,Census Tract 9503, Ballard County, Kentucky,19.444444444444446,2.323717948717949,0.08012820512820512,94.87179487179486,1.5224358974358974,14.648602878916172
21,1400000US21009950100,21009950100,"Census Tract 9501, Barren County, Kentucky",3592,3592,3394,82,12,23,0,49,32,3592,3511,81,1510,1510,1369,141,1369,690,377,302,141,24,0,15,11,27,7,57,Census Tract 9501, Barren County, Kentucky,22.05989773557341,2.282850779510022,0.6403118040089086,94.48775055679288,2.255011135857461,9.33774834437086
22,1400000US21009950200,21009950200,"Census Tract 9502, Barren County, Kentucky",3642,3642,3370,129,19,12,0,48,64,3642,3548,94,1718,1718,1534,184,1534,508,439,587,184,77,1,25,17,19,0,45,Census Tract 9502, Barren County, Kentucky,38.26597131681878,3.5420098846787478,0.3294892915980231,92.53157605711148,2.5809994508511807,10.71012805587893
23,1400000US21009950300,21009950300,"Census Tract 9503, Barren County, Kentucky",3065,3065,2855,119,8,15,0,36,32,3065,2999,66,1335,1335,1210,125,1210,518,259,433,125,47,3,22,4,11,0,38,Census Tract 9503, Barren County, Kentucky,35.78512396694215,3.882544861337683,0.48939641109298526,93.14845024469821,2.1533442088091355,9.363295880149813
24,1400000US21009950400,21009950400,"Census Tract 9504, Barren County, Kentucky",5910,5910,4798,699,10,27,9,170,197,5910,5583,327,2834,2834,2513,321,2513,685,411,1417,321,169,9,49,8,13,0,73,Census Tract 9504, Barren County, Kentucky,56.38678869876641,11.82741116751269,0.4568527918781726,81.1844331641286,5.532994923857868,11.326746647847566
25,1400000US21009950500,21009950500,"Census Tract 9505, Barren County, Kentucky",3698,3698,3391,152,0,25,8,76,46,3698,3532,166,1752,1752,1620,132,1620,563,462,595,132,63,1,22,5,5,0,36,Census Tract 9505, Barren County, Kentucky,36.7283950617284,4.11032990805841,0.6760411032990805,91.6982152514873,4.488912925905895,7.534246575342466
26,1400000US21009950600,21009950600,"Census Tract 9506, Barren County, Kentucky",5937,5937,5331,299,11,40,10,77,169,5937,5772,165,2826,2826,2501,325,2501,821,576,1104,325,157,8,32,12,19,2,95,Census Tract 9506, Barren County, Kentucky,44.14234306277489,5.036213575880074,0.6737409466060299,89.79282465891865,2.7791814047498735,11.500353857041755
27,1400000US21009950700,21009950700,"Census Tract 9507, Barren County, Kentucky",5878,5878,5672,97,13,25,2,14,55,5878,5838,40,2427,2427,2246,181,2246,1302,640,304,181,18,1,30,9,61,0,62,Census Tract 9507, Barren County, Kentucky,13.535173642030276,1.6502211636611093,0.4253147329023477,96.49540660088466,0.6805035726437564,7.457766790276062
28,1400000US21009950800,21009950800,"Census Tract 9508, Barren County, Kentucky",3337,3337,3273,15,5,6,1,16,21,3337,3300,37,1439,1439,1309,130,1309,673,418,218,130,22,1,16,10,26,0,55,Census Tract 9508, Barren County, Kentucky,16.653934300993125,0.4495055439017081,0.17980221756068324,98.08210967935271,1.1087803416242132,9.034051424600417
29,1400000US21009950900,21009950900,"Census Tract 9509, Barren County, Kentucky",3607,3607,3524,14,9,2,3,24,31,3607,3548,59,1815,1815,1398,417,1398,673,472,253,417,25,13,32,15,197,3,132,Census Tract 9509, Barren County, Kentucky,18.097281831187413,0.38813418353202106,0.05544774050457444,97.69891876906016,1.6357083448849459,22.975206611570247
30,1400000US21009951000,21009951000,"Census Tract 9510, Barren County, Kentucky",3507,3507,3389,24,2,8,0,34,50,3507,3432,75,1532,1532,1299,233,1299,699,364,236,233,25,0,15,5,109,5,74,Census Tract 9510, Barren County, Kentucky,18.167821401077752,0.6843455945252352,0.22811519817507844,96.63530082691759,2.1385799828913603,15.208877284595301
31,1400000US21011970100,21011970100,"Census Tract 9701, Bath County, Kentucky",1791,1791,1666,67,1,3,5,23,26,1791,1754,37,816,816,706,110,706,300,229,177,110,15,1,12,16,13,3,50,Census Tract 9701, Bath County, Kentucky,25.07082152974504,3.740926856504746,0.16750418760469013,93.02065884980458,2.0658849804578447,13.480392156862745
32,1400000US21011970200,21011970200,"Census Tract 9702, Bath County, Kentucky",6192,6192,5960,81,20,10,1,51,69,6192,6088,104,2891,2891,2454,437,2454,1089,722,643,437,86,7,53,25,63,1,202,Census Tract 9702, Bath County, Kentucky,26.202118989405054,1.308139534883721,0.16149870801033592,96.2532299741602,1.6795865633074936,15.115876859218263
33,1400000US21011970300,21011970300,"Census Tract 9703, Bath County, Kentucky",3608,3608,3549,4,8,4,1,10,32,3608,3592,16,1698,1698,1427,271,1427,595,542,290,271,35,3,20,6,74,1,132,Census Tract 9703, Bath County, Kentucky,20.322354590049056,0.11086474501108648,0.11086474501108648,98.36474501108647,0.4434589800443459,15.959952885747938
34,1400000US21013960100,21013960100,"Census Tract 9601, Bell County, Kentucky",2564,2564,2542,3,3,1,0,5,10,2564,2545,19,1224,1224,1041,183,1041,226,594,221,183,39,2,8,2,18,0,114,Census Tract 9601, Bell County, Kentucky,21.229586935638807,0.1170046801872075,0.0390015600624025,99.14196567862714,0.7410296411856474,14.950980392156863
35,1400000US21013960200,21013960200,"Census Tract 9602, Bell County, Kentucky",5150,5150,5025,69,8,7,2,2,37,5150,5125,25,2432,2432,2166,266,2166,518,904,744,266,70,3,6,11,13,0,163,Census Tract 9602, Bell County, Kentucky,34.34903047091413,1.3398058252427185,0.13592233009708737,97.57281553398059,0.48543689320388345,10.9375
36,1400000US21013960300,21013960300,"Census Tract 9603, Bell County, Kentucky",2381,2381,2339,8,5,1,0,3,25,2381,2365,16,1047,1047,958,89,958,340,430,188,89,5,1,10,11,7,0,55,Census Tract 9603, Bell County, Kentucky,19.624217118997915,0.33599328013439733,0.041999160016799666,98.23603527929441,0.6719865602687947,8.500477554918815
37,1400000US21013960400,21013960400,"Census Tract 9604, Bell County, Kentucky",1896,1896,1880,0,6,1,0,1,8,1896,1891,5,852,852,754,98,754,211,397,146,98,4,0,10,2,11,0,71,Census Tract 9604, Bell County, Kentucky,19.363395225464192,0.0,0.05274261603375527,99.15611814345992,0.26371308016877637,11.502347417840376
38,1400000US21013960500,21013960500,"Census Tract 9605, Bell County, Kentucky",2194,2194,2100,38,3,3,1,10,39,2194,2177,17,1044,1044,958,86,958,226,337,395,86,27,0,10,0,12,1,36,Census Tract 9605, Bell County, Kentucky,41.23173277661795,1.7319963536918872,0.13673655423883319,95.71558796718323,0.7748404740200547,8.237547892720306
39,1400000US21013960600,21013960600,"Census Tract 9606, Bell County, Kentucky",4747,4747,4363,220,9,23,0,6,126,4747,4704,43,2328,2328,2072,256,2072,471,547,1054,256,117,2,37,26,14,0,60,Census Tract 9606, Bell County, Kentucky,50.868725868725875,4.634506003791868,0.484516536760059,91.9106804297451,0.9058352643775016,10.996563573883162
40,1400000US21013960700,21013960700,"Census Tract 9607, Bell County, Kentucky",2849,2849,2557,156,3,27,5,17,84,2849,2818,31,1435,1435,1271,164,1271,321,417,533,164,56,0,33,5,12,0,58,Census Tract 9607, Bell County, Kentucky,41.935483870967744,5.475605475605476,0.9477009477009477,89.75078975078975,1.088101088101088,11.428571428571429
41,1400000US21013960800,21013960800,"Census Tract 9608, Bell County, Kentucky",3771,3771,3613,48,9,13,5,3,80,3771,3745,26,1629,1629,1502,127,1502,491,531,480,127,28,2,11,1,6,0,79,Census Tract 9608, Bell County, Kentucky,31.957390146471372,1.2728719172633254,0.3447361442588173,95.81012993900822,0.6894722885176346,7.796193984039287
42,1400000US21013961100,21013961100,"Census Tract 9611, Bell County, Kentucky",3139,3139,2996,102,3,2,0,8,28,3139,3123,16,1163,1163,1065,98,1065,287,478,300,98,29,5,5,0,10,0,49,Census Tract 9611, Bell County, Kentucky,28.169014084507044,3.2494424976107044,0.06371455877668047,95.44440904746735,0.5097164702134438,8.426483233018056
43,1400000US21015070100,21015070100,"Census Tract 701, Boone County, Kentucky",6680,6680,5663,411,9,59,29,270,239,6680,6198,482,2935,2935,2770,165,2770,915,250,1605,165,101,4,20,8,10,0,22,Census Tract 701, Boone County, Kentucky,57.942238267148014,6.152694610778443,0.8832335329341316,84.77544910179641,7.2155688622754495,5.621805792163544
44,1400000US21015070200,21015070200,"Census Tract 702, Boone County, Kentucky",6368,6368,5510,346,20,71,1,262,158,6368,5865,503,2927,2927,2731,196,2731,948,358,1425,196,115,5,34,3,11,0,28,Census Tract 702, Boone County, Kentucky,52.178689124862686,5.433417085427136,1.1149497487437185,86.52638190954774,7.898869346733668,6.696276050563717
45,1400000US21015070301,21015070301,"Census Tract 703.01, Boone County, Kentucky",5506,5506,4602,183,38,59,17,491,116,5506,4700,806,2410,2410,2107,303,2107,816,443,848,303,225,5,46,3,7,0,17,Census Tract 703.01, Boone County, Kentucky,40.246796392975796,3.3236469306211407,1.071558300036324,83.58154740283328,14.638576098801307,12.572614107883817
46,1400000US21015070305,21015070305,"Census Tract 703.05, Boone County, Kentucky",5644,5644,5267,112,6,104,5,52,98,5644,5506,138,2623,2623,2452,171,2452,1432,335,685,171,56,4,63,7,19,0,22,Census Tract 703.05, Boone County, Kentucky,27.93637846655791,1.984408221119773,1.8426647767540751,93.32034018426648,2.445074415308292,6.519252764010675
47,1400000US21015070307,21015070307,"Census Tract 703.07, Boone County, Kentucky",11018,11018,10057,336,25,361,1,59,179,11018,10809,209,3985,3985,3801,184,3801,2937,408,456,184,18,0,71,13,18,0,64,Census Tract 703.07, Boone County, Kentucky,11.996842936069456,3.0495552731893265,3.27645670720639,91.27790887638409,1.8968959883826468,4.617314930991217
48,1400000US21015070308,21015070308,"Census Tract 703.08, Boone County, Kentucky",9807,9807,8684,261,13,548,13,96,192,9807,9451,356,4131,4131,3844,287,3844,2274,429,1141,287,91,13,67,31,35,0,50,Census Tract 703.08, Boone County, Kentucky,29.682622268470343,2.6613643315998776,5.587845416539207,88.54899561537677,3.6300601611094114,6.947470346163157
49,1400000US21015070309,21015070309,"Census Tract 703.09, Boone County, Kentucky",6184,6184,5745,69,2,259,0,25,84,6184,6053,131,1956,1956,1904,52,1904,1570,213,121,52,8,1,25,2,1,0,15,Census Tract 703.09, Boone County, Kentucky,6.355042016806722,1.1157826649417852,4.1882276843467015,92.90103492884865,2.1183699870633896,2.658486707566462
50,1400000US21015070311,21015070311,"Census Tract 703.11, Boone County, Kentucky",2538,2538,2358,77,3,11,1,41,47,2538,2418,120,1111,1111,1034,77,1034,386,350,298,77,25,0,20,2,3,0,27,Census Tract 703.11, Boone County, Kentucky,28.820116054158607,3.0338849487785655,0.43341213553979513,92.90780141843972,4.7281323877068555,6.9306930693069315
51,1400000US21015070312,21015070312,"Census Tract 703.12, Boone County, Kentucky",3053,3053,2609,171,7,104,7,74,81,3053,2916,137,1364,1364,1281,83,1281,336,97,848,83,63,4,3,0,4,0,9,Census Tract 703.12, Boone County, Kentucky,66.19828259172522,5.601048149361284,3.4064854241729448,85.45692761218474,4.487389452997053,6.085043988269795
52,1400000US21015070313,21015070313,"Census Tract 703.13, Boone County, Kentucky",3057,3057,2889,58,1,55,1,18,35,3057,3003,54,1147,1147,1117,30,1117,815,142,160,30,2,1,19,3,1,0,4,Census Tract 703.13, Boone County, Kentucky,14.32408236347359,1.8972849198560682,1.7991494929669611,94.50441609421001,1.7664376840039255,2.6155187445510024
53,1400000US21015070314,21015070314,"Census Tract 703.14, Boone County, Kentucky",4865,4865,4451,122,9,154,2,37,90,4865,4749,116,1692,1692,1644,48,1644,1260,177,207,48,21,2,13,0,3,0,9,Census Tract 703.14, Boone County, Kentucky,12.59124087591241,2.507708119218911,3.1654676258992804,91.4902363823227,2.3843782117163412,2.8368794326241136
54,1400000US21015070401,21015070401,"Census Tract 704.01, Boone County, Kentucky",8566,8566,7965,122,4,255,0,61,159,8566,8373,193,2907,2907,2746,161,2746,2133,251,362,161,34,1,39,12,35,0,40,Census Tract 704.01, Boone County, Kentucky,13.182811361981065,1.424235349054401,2.976885360728461,92.98388979687135,2.25309362596311,5.538355693154455
55,1400000US21015070402,21015070402,"Census Tract 704.02, Boone County, Kentucky",8254,8254,7788,175,15,57,0,79,140,8254,8027,227,2867,2867,2731,136,2731,1987,323,421,136,28,0,41,10,7,0,50,Census Tract 704.02, Boone County, Kentucky,15.415598681801537,2.1201841531378727,0.6905742670220499,94.3542524836443,2.750181730070269,4.743634461109173
56,1400000US21015070502,21015070502,"Census Tract 705.02, Boone County, Kentucky",4229,4229,4125,8,12,14,1,12,57,4229,4197,32,1677,1677,1539,138,1539,943,371,225,138,16,4,13,8,20,0,77,Census Tract 705.02, Boone County, Kentucky,14.619883040935672,0.18917001655237645,0.3310475289666588,97.54078978481911,0.7566800662095058,8.228980322003578
57,1400000US21015070503,21015070503,"Census Tract 705.03, Boone County, Kentucky",6179,6179,5726,165,23,64,6,78,117,6179,5950,229,2686,2686,2465,221,2465,1377,282,806,221,126,8,31,1,10,0,45,Census Tract 705.03, Boone County, Kentucky,32.697768762677484,2.670335005664347,1.035766305227383,92.66871662081243,3.7061013108917304,8.227848101265822
58,1400000US21015070504,21015070504,"Census Tract 705.04, Boone County, Kentucky",7759,7759,7289,215,21,81,10,27,116,7759,7576,183,2420,2420,2337,83,2337,1754,217,366,83,15,0,28,3,2,1,34,Census Tract 705.04, Boone County, Kentucky,15.661103979460847,2.770975641190875,1.0439489624951668,93.94251836576879,2.3585513597113033,3.4297520661157024
59,1400000US21015070601,21015070601,"Census Tract 706.01, Boone County, Kentucky",2593,2593,2529,0,0,13,0,4,47,2593,2569,24,1019,1019,918,101,918,620,190,108,101,15,0,15,4,38,0,29,Census Tract 706.01, Boone County, Kentucky,11.76470588235294,0.0,0.5013497878904744,97.5318164288469,0.9255688391824143,9.911678115799804
60,1400000US21015070604,21015070604,"Census Tract 706.04, Boone County, Kentucky",3045,3045,2983,7,2,13,0,7,33,3045,3007,38,1122,1122,1043,79,1043,702,222,119,79,11,0,16,3,10,0,39,Census Tract 706.04, Boone County, Kentucky,11.409395973154362,0.22988505747126436,0.4269293924466338,97.96387520525451,1.2479474548440066,7.040998217468805
61,1400000US21015070605,21015070605,"Census Tract 706.05, Boone County, Kentucky",5535,5535,5238,60,4,156,1,17,59,5535,5457,78,2029,2029,1926,103,1926,1499,325,102,103,4,0,47,9,28,0,15,Census Tract 706.05, Boone County, Kentucky,5.29595015576324,1.084010840108401,2.8184281842818426,94.6341463414634,1.4092140921409213,5.076392311483489
62,1400000US21015070606,21015070606,"Census Tract 706.06, Boone County, Kentucky",4163,4163,3986,55,10,23,0,15,74,4163,4082,81,1695,1695,1508,187,1508,856,176,476,187,84,4,28,8,28,0,35,Census Tract 706.06, Boone County, Kentucky,31.56498673740053,1.3211626231083353,0.5524861878453038,95.74825846745135,1.9457122267595484,11.03244837758112
63,1400000US21015070607,21015070607,"Census Tract 706.07, Boone County, Kentucky",3768,3768,3586,39,4,73,0,28,38,3768,3700,68,1451,1451,1318,133,1318,894,154,270,133,87,1,17,4,8,0,16,Census Tract 706.07, Boone County, Kentucky,20.485584218512898,1.0350318471337578,1.9373673036093417,95.16985138004246,1.8046709129511678,9.166092350103378
64,1400000US21015980100,21015980100,"Census Tract 9801, Boone County, Kentucky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Census Tract 9801, Boone County, Kentucky,,,,,,
65,1400000US21017030100,21017030100,"Census Tract 301, Bourbon County, Kentucky",3975,3975,3075,582,8,9,0,227,74,3975,3625,350,1904,1904,1626,278,1626,598,316,712,278,130,3,28,7,21,1,88,Census Tract 301, Bourbon County, Kentucky,43.788437884378844,14.641509433962263,0.22641509433962265,77.35849056603774,8.80503144654088,14.600840336134455
66,1400000US21017030200,21017030200,"Census Tract 302, Bourbon County, Kentucky",6018,6018,5136,432,17,43,0,207,183,6018,5631,387,2639,2639,2456,183,2456,1022,344,1090,183,64,2,34,4,6,0,73,Census Tract 302, Bourbon County, Kentucky,44.381107491856675,7.178464606181456,0.714523097374543,85.34396809571287,6.430707876370888,6.934444865479349
67,1400000US21017030300,21017030300,"Census Tract 303, Bourbon County, Kentucky",3076,3076,2879,56,3,5,2,104,27,3076,2772,304,1281,1281,1171,110,1171,541,285,345,110,16,2,21,7,21,6,37,Census Tract 303, Bourbon County, Kentucky,29.461998292058073,1.8205461638491547,0.1625487646293888,93.59557867360208,9.882964889466841,8.58704137392662
68,1400000US21017030400,21017030400,"Census Tract 304, Bourbon County, Kentucky",2407,2407,2278,43,2,6,0,44,34,2407,2316,91,1025,1025,952,73,952,498,264,190,73,15,0,14,3,13,0,28,Census Tract 304, Bourbon County, Kentucky,19.95798319327731,1.7864561695056087,0.24927295388450355,94.64063149148318,3.7806398005816364,7.121951219512194
69,1400000US21017030500,21017030500,"Census Tract 305, Bourbon County, Kentucky",2329,2329,2213,50,0,1,0,46,19,2329,2252,77,1109,1109,936,173,936,400,237,299,173,29,2,17,3,9,4,109,Census Tract 305, Bourbon County, Kentucky,31.944444444444443,2.1468441391155,0.042936882782310004,95.01932159725203,3.3061399742378708,15.599639314697928
70,1400000US21017030600,21017030600,"Census Tract 306, Bourbon County, Kentucky",2180,2180,2023,35,12,0,0,81,29,2180,2021,159,969,969,835,134,835,368,199,268,134,14,0,15,6,25,10,64,Census Tract 306, Bourbon County, Kentucky,32.09580838323353,1.6055045871559634,0.0,92.79816513761467,7.293577981651376,13.828689370485037
71,1400000US21019030200,21019030200,"Census Tract 302, Boyd County, Kentucky",1381,1381,1224,93,6,15,0,14,29,1381,1354,27,991,991,787,204,787,63,54,670,204,115,3,4,1,25,0,56,Census Tract 302, Boyd County, Kentucky,85.13341804320204,6.7342505430847215,1.0861694424330195,88.6314265025344,1.9551049963794351,20.58526740665994
72,1400000US21019030300,21019030300,"Census Tract 303, Boyd County, Kentucky",2046,2046,1823,85,17,40,1,26,54,2046,1957,89,1083,1083,904,179,904,267,186,451,179,94,2,24,5,4,0,50,Census Tract 303, Boyd County, Kentucky,49.889380530973455,4.1544477028347995,1.9550342130987293,89.10068426197458,4.349951124144673,16.528162511542014
73,1400000US21019030400,21019030400,"Census Tract 304, Boyd County, Kentucky",2268,2268,2113,49,4,10,0,33,59,2268,2214,54,983,983,871,112,871,337,196,338,112,49,1,22,8,5,0,27,Census Tract 304, Boyd County, Kentucky,38.80597014925373,2.1604938271604937,0.4409171075837742,93.16578483245151,2.380952380952381,11.393692777212614
74,1400000US21019030500,21019030500,"Census Tract 305, Boyd County, Kentucky",4484,4484,4293,84,7,11,0,11,78,4484,4441,43,2025,2025,1862,163,1862,912,519,431,163,41,2,42,28,8,0,42,Census Tract 305, Boyd County, Kentucky,23.147153598281417,1.873327386262266,0.24531668153434436,95.74041034790366,0.9589652096342551,8.049382716049383
75,1400000US21019030600,21019030600,"Census Tract 306, Boyd County, Kentucky",4213,4213,3993,82,7,45,0,20,66,4213,4176,37,1972,1972,1839,133,1839,848,573,418,133,34,1,31,10,7,0,50,Census Tract 306, Boyd County, Kentucky,22.72974442631865,1.9463565155471163,1.068122478044149,94.7780678851175,0.878234037502967,6.744421906693712
76,1400000US21019030700,21019030700,"Census Tract 307, Boyd County, Kentucky",3397,3397,3214,120,5,7,0,5,46,3397,3359,38,1614,1614,1458,156,1458,658,366,434,156,54,5,35,8,7,0,47,Census Tract 307, Boyd County, Kentucky,29.766803840877916,3.532528701795702,0.20606417427141593,94.61289372976155,1.1186340889019724,9.66542750929368
77,1400000US21019030800,21019030800,"Census Tract 308, Boyd County, Kentucky",3916,3916,3712,89,14,6,0,17,78,3916,3887,29,1924,1924,1774,150,1774,476,296,1002,150,60,5,23,13,7,0,42,Census Tract 308, Boyd County, Kentucky,56.482525366403614,2.272727272727273,0.15321756894790603,94.7906026557712,0.7405515832482125,7.796257796257796
78,1400000US21019030900,21019030900,"Census Tract 309, Boyd County, Kentucky",5524,5524,5395,49,10,8,0,5,57,5524,5487,37,2435,2435,2219,216,2219,906,788,525,216,64,9,32,15,14,0,82,Census Tract 309, Boyd County, Kentucky,23.65930599369085,0.8870383779869659,0.1448225923244026,97.66473569876901,0.6698044895003621,8.870636550308008
79,1400000US21019031001,21019031001,"Census Tract 310.01, Boyd County, Kentucky",1463,1463,1452,3,0,3,0,2,3,1463,1456,7,580,580,545,35,545,234,190,121,35,11,0,6,7,2,0,9,Census Tract 310.01, Boyd County, Kentucky,22.201834862385322,0.2050580997949419,0.2050580997949419,99.24812030075188,0.4784688995215311,6.0344827586206895
80,1400000US21019031002,21019031002,"Census Tract 310.02, Boyd County, Kentucky",6942,6942,6055,667,18,50,3,60,89,6942,6694,248,2319,2319,2148,171,2148,1088,644,416,171,38,4,29,13,13,0,74,Census Tract 310.02, Boyd County, Kentucky,19.366852886405958,9.608182080092192,0.7202535292422932,87.22270239124171,3.5724575050417746,7.373868046571798
81,1400000US21019031100,21019031100,"Census Tract 311, Boyd County, Kentucky",7919,7919,7747,56,12,23,1,9,71,7919,7868,51,3252,3252,3027,225,3027,1579,953,495,225,50,7,39,21,31,0,77,Census Tract 311, Boyd County, Kentucky,16.35282457879088,0.7071599949488572,0.29044071221113776,97.8280085869428,0.6440207096855664,6.918819188191883
82,1400000US21019031200,21019031200,"Census Tract 312, Boyd County, Kentucky",3453,3453,3393,5,5,3,0,10,37,3453,3426,27,1445,1445,1333,112,1333,705,456,172,112,15,4,19,18,12,0,44,Census Tract 312, Boyd County, Kentucky,12.903225806451612,0.1448016217781639,0.08688097306689835,98.26238053866203,0.7819287576020852,7.750865051903114
83,1400000US21019031300,21019031300,"Census Tract 313, Boyd County, Kentucky",2536,2536,2487,19,5,4,0,5,16,2536,2509,27,1180,1180,1020,160,1020,331,296,393,160,43,4,18,17,9,1,68,Census Tract 313, Boyd County, Kentucky,38.529411764705884,0.749211356466877,0.15772870662460567,98.06782334384859,1.0646687697160884,13.559322033898304
84,1400000US21021930100,21021930100,"Census Tract 9301, Boyle County, Kentucky",5365,5365,4619,516,18,25,2,77,108,5365,5238,127,2234,2234,2029,205,2029,939,498,592,205,73,1,46,11,29,0,45,Census Tract 9301, Boyle County, Kentucky,29.176934450468213,9.61789375582479,0.4659832246039142,86.0950605778192,2.367194780987884,9.176365264100268
